MCMC_Iteration,Pathogen_Name,R0_sampled,SI_Clust_sampled,CFR_sampled,k_sampled,IP_sampled,LP_sampled,InfP_sampled,Route_resp,Route_direct,Route_sexual,Route_animal,Route_vector
4,Ebola,3.1158038481446293,14.57989707273991,0.6750065404592325,0.2058815703638903,8.470734253119762,12.27,7.739570232911449,0,1,0,1,0
4,Marburg,0.9897158469905754,9.719933524240563,0.720192187046064,0.6085303826881402,6.054651638051062,6.1673484439753175,3.687487563706623,0,1,0,1,0
4,Mpox,1.2645453950518522,8.899451443191882,0.058592374213752935,0.32035478392156613,8.543798223697454,3,3.454351981964016,0,1,0,1,0
4,H1N1_18,1.6970482924523334,3.7421689112253507,0.02544201378171633,0.730500905107892,1.34,1.6136368139289181,0.7014050656081976,1,0,0,0,0
4,H1N1_09,1.6130805582944723,2.7771692793907774,2e-4,11.111932966706465,1.6367411144914357,2.5575628219542557,2.0382975885652015,1,0,0,0,0
4,SARS,1.3746909847551254,4.305757145578583,0.091052936329724235,0.14958121598807134,4.540394920681205,5,9.484,1,0,0,0,0
4,MERS,0.8861122552270717,13.83846634993181,0.44395802610987506,0.028696655155143583,6.277893915606924,7,17.03216330421647,1,0,0,1,0
5,COVID-19_WT,3.0519946361133052,4.828067908267632,0.02948981075272187,0.5898478358393915,6.077879672478999,5.384815586313644,7.407438414850409,1,0,0,0,0
5,COVID-19_D,4.116139377337194,4.202219711769915,0.020598379051137268,0.45029043277872444,4.63039882542642,4.420014370585793,6.077949734294107,1,0,0,0,0
5,COVID-19_O,9.578617422765399,3.2470963127996866,0.003439190279524446,0.252215975744694,3.6426746526242626,2.9095950415213454,3.1490480044795284,1,0,0,0,0
5,Ebola,3.344515745032527,15.945177576170744,0.578,0.11012439296151154,8.6985698434554,12.27,8.416809748158446,0,1,0,1,0
5,Marburg,1.5875165166465353,4.1287624326130965,0.6603280459023794,0.5764861888924954,10.111440978835496,6.686026931329106,3.567131307117329,0,1,0,1,0
5,Mpox,1.3521209854435523,10.099760719047872,0.05696324913249502,0.7468963645554717,8.72139412029383,3,4.880752365199696,0,1,0,1,0
5,H1N1_18,1.9559887811930334,2.516110648017774,0.019294107227284387,1.0740832178581943,1.34,1.6053031721313649,1.0716456973418391,1,0,0,0,0
5,H1N1_09,1.684679040694621,3.128930691312705,2e-4,7.866549086004178,1.691452093028178,2.803694095212049,4.222032057319828,1,0,0,0,0
5,SARS,2.1847438578379306,7.089655621736646,0.09403301836505583,0.1964126091449629,4.3980650399620735,6.1033333333333335,8.458,1,0,0,0,0
5,MERS,1.5867489487520365,10.996411848405979,0.4686967244817585,0.3745693659683892,7.256052941558215,7,17.602525896214868,1,0,0,1,0
6,COVID-19_WT,3.264783530643075,4.977287629981321,0.033307645807835046,0.3940384651034494,5.394070300759441,5.429082734775036,8.808983637409899,1,0,0,0,0
6,COVID-19_D,4.586201973070087,4.192738628953585,0.012545590428235063,0.5539321851898411,4.753382074035303,4.525872990305715,6.205630752239605,1,0,0,0,0
6,COVID-19_O,9.974310918657158,3.34285426337649,5.54209422001014e-4,0.1920052228243868,3.455441143167372,2.9462861908224376,3.3683928411497743,1,0,0,0,0
6,Ebola,2.81697058164096,16.540203699866247,0.6166394999836707,0.7599231359337191,7.642401539782096,12.27,8.40023705071562,0,1,0,1,0
6,Marburg,1.5831619756834345,7.767071910572373,0.44995401692998915,0.6582471967314174,7.0542170282853185,6.818073333695011,3.0193697132168764,0,1,0,1,0
6,Mpox,1.3194663318764794,11.795221197202192,0.039916064761087,0.4472612517417102,7.880102092925604,3,8.401947401429261,0,1,0,1,0
6,H1N1_18,1.9625661540766959,2.562951807446878,0.024167075764236184,0.7660713258106023,1.34,1.6339266368269616,1.1540766981542907,1,0,0,0,0
6,H1N1_09,1.6014473665888853,2.723813417581314,2e-4,8.274251563409663,1.6380605700053084,2.571305738400655,2.1251671238183762,1,0,0,0,0
6,SARS,1.6259205525968792,4.991563631912704,0.09890800009984674,0.22538461547640232,3.826429047395074,6.5,8.493414787561749,1,0,0,0,0
6,MERS,0.539429440664094,12.001190411810338,0.4483312730708262,0.057079638739942734,6.278250788537421,7,10.139709447111471,1,0,0,1,0
7,COVID-19_WT,2.244523264541952,4.591972327908684,0.03750338065301695,0.5983468836298323,5.865744847283395,5.500344331026295,8.218193726250298,1,0,0,0,0
7,COVID-19_D,4.051562728615161,3.4102071375379412,0.011356461907114732,0.5518511367393285,4.731888414864993,4.388873256983946,6.414783284462885,1,0,0,0,0
7,COVID-19_O,7.548632617547549,3.066424068499323,0.007223925427949429,0.1743749421989531,3.6541321905333444,2.5487130493460453,3.3111849244618807,1,0,0,0,0
7,Ebola,1.8514133192213262,17.033790481271026,0.6607532008745161,1.3626835369747583,9.251663674064998,9.919823012229534,6.562178181942639,0,1,0,1,0
7,Marburg,1.0405389255734752,11.875024876792391,0.6032660564322143,0.5972963737022388,5.865911433734396,6.672512035255221,3.5403363192890778,0,1,0,1,0
7,Mpox,1.7949575638422361,8.76711970072589,0.025467886263360186,0.4543236403050624,6.92217016819311,3,8.469091877642377,0,1,0,1,0
7,H1N1_18,2.6370962283428545,2.7666792594192042,0.02278744818468889,0.9230585731321755,1.34,1.577377760487088,0.9697972955209793,1,0,0,0,0
7,H1N1_09,1.5529470039106998,2.9638755254474782,2e-4,8.386742323665125,1.6142109223536614,2.450312264646807,3.0711933507245943,1,0,0,0,0
7,SARS,1.6653423589858158,5.454622657036165,0.09992517734806844,0.2329239722809417,4.476418641608264,6.1033333333333335,7.700885784533433,1,0,0,0,0
7,MERS,1.5800088304756794,10.026382794004311,0.3416925165061225,0.3690588725155315,6.812221873747137,7,21.894617154281946,1,0,0,1,0
8,COVID-19_WT,2.914353091256009,5.122209152127094,0.03853219437681643,0.6105457368349503,5.421498270919282,5.3355646479615455,6.954943517439836,1,0,0,0,0
8,COVID-19_D,5.270328704450248,3.5339439238829407,0.004421391815753335,0.9165801100457438,4.596573443243546,4.527847814138265,6.710807650225685,1,0,0,0,0
8,COVID-19_O,9.309005110061197,3.1364380758982247,0.007015986138991549,0.2201781727747671,3.7499165866270583,2.5710068007705846,3.5671858618836936,1,0,0,0,0
8,Ebola,3.160719789938091,14.813398152141374,0.5922410626914878,0.805454377827958,8.050942848505121,9.73902023369077,6.161221252350586,0,1,0,1,0
8,Marburg,1.2105707892031827,19.21396942709551,0.5015923315140893,0.5911434602916065,4.723804281907536,6.3391895866694,3.6011467776882626,0,1,0,1,0
8,Mpox,1.3125539614031854,9.71145401575514,0.031293218804887966,0.43267403292290874,7.139338231838969,3,5.471977026675934,0,1,0,1,0
8,H1N1_18,2.3595541288047253,3.0071453028011423,0.02217859178587446,1.1492081594545287,1.34,1.5898336844656724,1.4680658721048068,1,0,0,0,0
8,H1N1_09,1.553336129320366,3.005078423695351,2e-4,7.918303792180878,1.7716319576315096,2.35307799920027,4.128495556826379,1,0,0,0,0
8,SARS,1.2675596520650785,6.064065272453732,0.10082823701469616,0.2286381604680884,4.475391082605464,6.706666666666666,6.834244334399961,1,0,0,0,0
8,MERS,0.4147576676360044,12.81205006935155,0.3274009935324703,0.054035375606426045,6.495686075471193,7,20.090599254266166,1,0,0,1,0
9,COVID-19_WT,2.9003269152156967,4.825134901574872,0.028900475018534218,0.47058350558688655,5.781498883907629,5.454644865280316,9.269713873891446,1,0,0,0,0
9,COVID-19_D,5.969722998380053,3.6435415624378784,0.019825087706054553,0.7278050681521098,4.368800798756721,4.395623632453268,5.602917589552974,1,0,0,0,0
9,COVID-19_O,9.001956825273002,3.2602432506555594,0.00682641764538176,0.37538349939686333,3.481692089459067,2.7251373202713722,3.48984227526606,1,0,0,0,0
9,Ebola,3.9979013677249413,14.652084785545334,0.6536837764684029,0.8558180059706602,8.106963226136946,12.27,4.887203722376795,0,1,0,1,0
9,Marburg,0.5001940579593809,0.8607553878007366,0.5754742006479296,0.5756689811730732,7.313319677828144,6.27304276954679,3.485981388329015,0,1,0,1,0
9,Mpox,1.321832096316124,8.785037446899493,0.02217741448537435,0.3962578795531856,8.77088074888922,3,4.865510030711378,0,1,0,1,0
9,H1N1_18,3.367247464477295,3.2990517395390997,0.023107122308378764,1.3612680503273615,1.34,1.6071424149635474,1.3029833613270154,1,0,0,0,0
9,H1N1_09,1.4709627285330888,2.368576212872143,2e-4,8.08639446105495,1.5239590152727942,3.0954253406456766,3.993259893921087,1,0,0,0,0
9,SARS,1.9117134667583304,7.911171600095307,0.08735276178630472,0.18691139158025472,4.206409051993642,6.706666666666666,5.929402073128668,1,0,0,0,0
9,MERS,0.8667553820640627,10.856116231169189,0.40140243002739856,0.08183753478486569,6.729236945334205,7,16.508479758519027,1,0,0,1,0
10,COVID-19_WT,3.103679607405068,4.7802206989953335,0.033049701059566325,0.3289779415354875,5.7851301919161005,5.373144277330248,11.858541684943066,1,0,0,0,0
10,COVID-19_D,5.449888478373156,4.181605294854581,0.003676929488076991,0.413610628835149,4.464951616658746,4.4166750965993735,5.459818245521127,1,0,0,0,0
10,COVID-19_O,8.920269039104795,3.0408711460911144,0.0034894825026995312,0.2685082742244306,3.4394260832044443,2.800272767910479,3.4631251785101496,1,0,0,0,0
10,Ebola,1.8061809068522112,14.608643043584244,0.578,0.8567701890989236,8.053478900132156,9.512796677387275,7.365,0,1,0,1,0
10,Marburg,1.6041077795450693,7.958860500068804,0.5819079579433717,0.6239111334252371,7.113366954686745,6.818252878544369,3.477553952108532,0,1,0,1,0
10,Mpox,1.3229418190340296,10.296914747851561,0.055602592945469605,0.835929894264122,7.96734359383666,3,10,0,1,0,1,0
10,H1N1_18,2.125419826451455,3.3073197858183496,0.020718352673052467,1.1006089341697314,1.34,1.5538039264568368,0.9027422132780057,1,0,0,0,0
10,H1N1_09,1.596708171238706,2.8812666426189306,2e-4,7.996671739107783,1.6027154535067702,2.4701276051303394,2.1131447913983936,1,0,0,0,0
10,SARS,1.9474995755632845,2.3918564552654744,0.09623127866282412,0.1569075457093158,4.965409938312808,6,6.965018503899463,1,0,0,0,0
10,MERS,0.5482829410909938,14.462691621955994,0.433287792778575,0.011391724744723985,6.783018833609796,7,11.315149350748431,1,0,0,1,0
11,COVID-19_WT,3.6880737324125636,4.731962371601277,0.028543805853097917,0.4979062933746369,6.096687406668543,5.332428479622001,5.691446354152242,1,0,0,0,0
11,COVID-19_D,4.62700649985279,3.6622380087690667,0.01957097591101409,0.49394525644632603,4.345709407926637,4.5093279146385035,6.146872053868911,1,0,0,0,0
11,COVID-19_O,11.87253233803521,3.080875290793326,0.007056612147741516,0.30659657011064567,3.460179249618975,2.8334327289316175,3.5391507684205763,1,0,0,0,0
11,Ebola,2.3031680809179447,15.42121271671645,0.6152205530490884,0.15503863904166812,8.53908226264245,10.937293956654155,5.6325955001748715,0,1,0,1,0
11,Marburg,1.0868579646421987,1.4959235576400451,0.5100626883125853,0.5970229983359987,6.638817597002749,6.079025384450736,3.7569829912475936,0,1,0,1,0
11,Mpox,1.787560077098266,8.168526911762516,0.08516768741572661,0.2795999177227637,6.19551893806578,3,4.341568103228251,0,1,0,1,0
11,H1N1_18,2.922460975509697,2.4505331861995976,0.023662609371783903,0.8364472630714699,1.34,1.6373107838620822,0.9056680817949402,1,0,0,0,0
11,H1N1_09,1.4972615351592407,2.6421072988395355,2e-4,7.189730347616924,1.5294535456244782,2.1127096309571094,2.6054712683018018,1,0,0,0,0
11,SARS,1.639089380550219,3.5369204030227546,0.09874159892633823,0.24242286760363413,3.8087203506601055,6,8.072465630153369,1,0,0,0,0
11,MERS,1.4639932922304655,15.077120570330733,0.3832177481951337,0.029087159841631932,6.004681889813803,7,15.16236788609616,1,0,0,1,0
12,COVID-19_WT,2.9528979627659577,5.040604374524926,0.03200260129624395,0.47465209954193405,5.049391108962189,5.437280597848208,3.9556162415289076,1,0,0,0,0
12,COVID-19_D,4.416475634868757,4.030536923497754,0.019720718060157107,0.7994553731269299,4.6963374048667434,4.4297429976555165,6.104923072745301,1,0,0,0,0
12,COVID-19_O,9.355770107307626,3.218250404095424,8.19278511647091e-6,0.2994443639271569,3.4439995885228747,2.834815654081295,3.4574037936522237,1,0,0,0,0
12,Ebola,3.6180276190733136,15.73920138925595,0.7317725261075362,0.7438420697054198,9.022523704384524,12.27,4.817700794450474,0,1,0,1,0
12,Marburg,1.613062110097645,3.8053986936292663,0.5471141248196886,0.5951888832218071,7.159128675926321,6.4799770894937065,3.2466047800614715,0,1,0,1,0
12,Mpox,1.833911124116308,12.043335756737577,0.05524415681854538,0.3518193568540412,11.51714680056671,3,6.414660689700267,0,1,0,1,0
12,H1N1_18,2.1898013543871904,2.7776710473198314,0.021372392663891057,1.3893031966444211,1.34,1.6039099434660689,1.0385187689215936,1,0,0,0,0
12,H1N1_09,1.9250175187722736,2.597413731645259,2e-4,5.144740283376925,1.5205346346621864,2.527414526677661,2.147104730878568,1,0,0,0,0
12,SARS,1.5254451023083049,12.843016607736548,0.09104021862921813,0.1922453180316745,4.09005199231447,5.6033333333333335,8.29049528211597,1,0,0,0,0
12,MERS,1.531025110261363,11.473181165194895,0.27719361778258417,0.02649885379055237,7.0455284114895775,7,14.098337788576504,1,0,0,1,0
13,COVID-19_WT,2.585465738855398,4.967371102414458,0.025365950304574683,0.45267088866931177,5.630406525904425,5.533492688146684,8.156765995248504,1,0,0,0,0
13,COVID-19_D,6.984715593503083,3.8272329142375434,0.019808900842018095,0.47270572149676854,4.46292328085822,4.427793371689344,6.8498827664037245,1,0,0,0,0
13,COVID-19_O,11.192087236919441,3.071628120300278,0.006890780097668267,0.40195530031042054,3.421772808821328,2.60551844405437,3.7384962573476703,1,0,0,0,0
13,Ebola,3.5096560244696327,14.261705366661168,0.5600051806637601,0.2676880479765902,8.257584852522815,9.668162886276939,6.245658452667559,0,1,0,1,0
13,Marburg,0.4779030596266398,8.098682611235619,0.7160036893430544,0.5700270989013946,7.280534504422347,6.5095193346064075,3.5634686042766464,0,1,0,1,0
13,Mpox,0.8,8.192940612418504,0.0484944158883933,0.2678311344956552,9.331017388962794,3,6.690358114068931,0,1,0,1,0
13,H1N1_18,2.4956341397464854,3.1718314395234546,0.019280421553262414,0.837816537816743,1.34,1.5959621444037828,0.8004012238626215,1,0,0,0,0
13,H1N1_09,1.5475336731793958,2.4273600320737114,2e-4,6.954530275338939,1.5471359443586858,2.9128688676590224,4.120956676909088,1,0,0,0,0
13,SARS,1.7870744663026885,9.63427533013162,0.09795047378643393,0.18989760390208776,4.299134992118752,5.5,9.551446088101526,1,0,0,0,0
13,MERS,2.062178744973733,13.995238935107205,0.4007221510246359,0.02293427770563216,7.489839638240659,7,20.264057172972024,1,0,0,1,0
14,COVID-19_WT,2.826808747059751,4.751420226281786,0.027143230221388218,0.5911321848735269,5.914115729592305,5.533688818194464,6.761239315502552,1,0,0,0,0
14,COVID-19_D,3.3553684139965134,3.422799563479501,0.005642860154774845,0.8846900433115407,4.834644265601051,4.731976783712476,7.091029475072953,1,0,0,0,0
14,COVID-19_O,8.195053260427654,3.0129679831771137,0.007054420717964776,0.21819496906830946,3.454295136843861,2.6071281936605044,3.3590961785307814,1,0,0,0,0
14,Ebola,3.1807606711403063,16.90641154685656,0.6070883286327617,1.0235105343620894,8.882827433952478,10.890611832320825,6.827764764312285,0,1,0,1,0
14,Marburg,1.6472559038924595,7.54337519640099,0.4982674836662334,0.6416747333585346,6.4585840824727585,6.383532633993548,2.902514058740883,0,1,0,1,0
14,Mpox,0.8,11.683377323318183,0.08713194397286174,0.32838506515408966,7.904832826914406,3,5.057938805877409,0,1,0,1,0
14,H1N1_18,2.9157356819985543,2.814716115819255,0.021318873728792168,1.511229460516327,1.34,1.5989235185308872,0.8888787182603376,1,0,0,0,0
14,H1N1_09,1.5144730918005704,2.3736212933069836,2e-4,5.979535851824605,1.7544891591653173,2.9997361757295353,2.799857945942371,1,0,0,0,0
14,SARS,2.07070353564362,5.254670333216471,0.09212148158765213,0.22887089095635216,4.07780493234778,6.5,10.80995476974094,1,0,0,0,0
14,MERS,2.8642527141467102,13.215098850122166,0.38878963123049193,0.026637378032504003,6.221908039489308,7,19.239472073970248,1,0,0,1,0
15,COVID-19_WT,3.1016241701230673,4.967432940774017,0.031381253801829684,0.5196639161820384,5.336877243192857,5.437337769781759,8.954837577620118,1,0,0,0,0
15,COVID-19_D,5.107740299703549,3.515217851851534,0.012130223479078479,0.4689945855974664,4.52452554501103,4.447644483590582,7.824458935350598,1,0,0,0,0
15,COVID-19_O,10.847332415345965,2.9601559889220987,0.0033866004292963155,0.2729765027176909,3.440903469346319,2.6274621705020076,3.4395286109926055,1,0,0,0,0
15,Ebola,2.380945967066458,15.498780705684673,0.578,0.2890860309061004,7.88520135103976,10.852807349703712,7.2733502705025375,0,1,0,1,0
15,Marburg,0.45570482575720006,8.270609435558947,0.7679015393031086,0.5967348482538425,2.4931084738678737,6.358639033864055,3.5665982442868716,0,1,0,1,0
15,Mpox,1.3148949113050823,9.225575132567183,0.059856490234146714,0.2526999470577293,10.647719108753934,3,6.240448152234526,0,1,0,1,0
15,H1N1_18,2.6570427937899095,3.200400594507322,0.026140042916358852,1.1745016127998993,1.34,1.5323524769192263,0.9893097362880051,1,0,0,0,0
15,H1N1_09,1.6311958228512764,2.7357075987505737,2e-4,8.309248023247163,1.5225503692867348,2.687558529392918,3.182464807760499,1,0,0,0,0
15,SARS,1.356359729336966,20.54552398375154,0.09634717629275603,0.20677349371801637,4.694792960281547,6.6033333333333335,9.011257139987173,1,0,0,0,0
15,MERS,0.561464121766418,12.881091286366747,0.42750756989217303,0.6291115429500312,6.922021991280884,7,18.902513796601315,1,0,0,1,0
16,COVID-19_WT,3.162862706381308,4.986487345530388,0.03427323129767863,0.3937288373200755,6.453496279605348,5.204701834257542,8.791822446406277,1,0,0,0,0
16,COVID-19_D,3.888837145435609,3.581149144602183,0.012246824433169759,0.6537174697651735,4.83930603818905,4.363374412602699,6.708440305011584,1,0,0,0,0
16,COVID-19_O,10.375651813141813,3.1723846993001406,0.0035613959988885207,0.2684999738904558,3.501573665471167,2.57740099162563,3.6242379306013657,1,0,0,0,0
16,Ebola,2.2577864247682813,14.876529466947652,0.5591674887989901,0.1453244156826899,7.162444633505125,12.27,6.1579020418985815,0,1,0,1,0
16,Marburg,1.597138747425448,10.0462531728251,0.7017942406227177,0.5890872990149104,7.003991348923718,6.491273609248051,3.1080558633974014,0,1,0,1,0
16,Mpox,1.2562302734294057,12.704302878086407,0.0894249921138601,0.2684404061655215,8.32198706622622,3,8.735863478624509,0,1,0,1,0
16,H1N1_18,2.470768930375456,2.629076152885293,0.01608715879353692,0.7497954394115577,1.34,1.586101371385946,1.6639209672812476,1,0,0,0,0
16,H1N1_09,1.6029755286419825,2.6392760706618015,2e-4,6.8332090755455415,1.8533643288969412,2.490070230561302,2.9621670214534372,1,0,0,0,0
16,SARS,2.0362105876027536,3.1405237390379463,0.09469744577092783,0.2142438080656589,4.010035678144665,6,9.515619837976104,1,0,0,0,0
16,MERS,1.2969183449136221,18.77596496389905,0.4558889929189163,0.04356907109059567,5.813879615945853,7,17.339119581886703,1,0,0,1,0
17,COVID-19_WT,3.366416903700042,5.050340564181467,0.03856861115697319,0.48017194583242884,6.291012532940224,5.486751835021804,9.526436747976263,1,0,0,0,0
17,COVID-19_D,5.719697118446004,4.193815285900073,0.01376898722507849,0.5399950931886993,4.656692104068233,4.56638236280013,5.858213752118793,1,0,0,0,0
17,COVID-19_O,10.730652479093894,3.2746362396418167,2.8037301863274066e-9,0.17365116473357672,3.4492558229797647,2.69602664312016,3.4178930061034944,1,0,0,0,0
17,Ebola,1.8218809737582082,14.042027269740538,0.6054281485914874,0.521423979781912,9.288262538595848,10.963101533356822,5.3273544981005845,0,1,0,1,0
17,Marburg,0.9535911362479645,1.9525067750839775,0.5609389683230868,0.5547066447523957,6.3152086106845395,6.120051566337426,3.215628209296249,0,1,0,1,0
17,Mpox,1.325024939172891,7.720078506776692,0.042508511961792,0.7368049078656526,8.565804202121374,3,6.384108286227151,0,1,0,1,0
17,H1N1_18,2.8494856855672794,2.6846435080418742,0.023496923885153384,0.8666087625997687,1.34,1.6262441668190157,1.1559176367397437,1,0,0,0,0
17,H1N1_09,1.6605630368980484,2.3219497765840704,2e-4,9.239662210653625,1.621532632578472,2.7393871663305536,3.7113514516368102,1,0,0,0,0
17,SARS,1.508854856556296,10.653509263985127,0.09261506571028778,0.18888394035101735,4.106735831232478,6,9.1,1,0,0,0,0
17,MERS,2.434086197580668,10.4042240694726,0.33002688952389414,10.425741979847732,6.103382958362497,7,13.673888641340264,1,0,0,1,0
18,COVID-19_WT,3.0813408687331054,4.748155704964118,0.026339104616722748,0.5299337993111624,4.847195307685325,5.640656173323927,7.290692616379571,1,0,0,0,0
18,COVID-19_D,5.490767831197439,3.994827693905326,0.005428871524778473,0.3899461984805518,4.73913952910465,4.48450365550365,7.109272073261104,1,0,0,0,0
18,COVID-19_O,6.950849348059154,3.344869613414641,0.003494886624842851,0.34216988970776285,3.5506059075043295,2.806545443133317,3.4590900634948434,1,0,0,0,0
18,Ebola,3.536971297651041,13.98889659600111,0.5665540024898624,0.166788511089024,8.96284574264207,9.532157164601571,5.307061616851591,0,1,0,1,0
18,Marburg,1.030143028921195,7.557275293129732,0.4970474175101247,0.5362012367871071,4.522946752707432,6.436006879510077,3.973922664351905,0,1,0,1,0
18,Mpox,1.809993134796493,8.746842494976942,0.053768067968967354,0.5194255581559836,8.033236404538787,3,3.4337029749301258,0,1,0,1,0
18,H1N1_18,2.1245740487833196,2.5795361256797293,0.02677278330315651,1.8902449584333354,1.34,1.7016208758290137,1.2036299714704988,1,0,0,0,0
18,H1N1_09,1.672773264066727,2.7726771208639365,2e-4,8.954990811975122,1.8477898329706517,2.572070673002486,3.6842761125204775,1,0,0,0,0
18,SARS,2.5597887165953632,7.826463993612563,0.0997411936835028,0.1762635048097052,3.905629041426132,6.206666666666666,7.909070704707342,1,0,0,0,0
18,MERS,0.6865179508562141,9.461203009256053,0.27860169831728693,0.028662628195495577,6.497113200293015,7,13.363602563510804,1,0,0,1,0
19,COVID-19_WT,2.7048221518421776,5.210336508436959,0.026865900945113166,0.4860108283860879,5.64225376220813,5.537971426214406,9.464666465467017,1,0,0,0,0
19,COVID-19_D,4.265963213590233,3.779311958669413,0.020432048489368443,0.6777146018074367,4.279928227772958,4.306414339984515,7.178658083911424,1,0,0,0,0
19,COVID-19_O,7.290056927985996,3.193262155160575,0.00348092554338098,0.19204183011793247,3.5561450719262773,2.627706822570402,3.457805502752375,1,0,0,0,0
